CounDist,BoroCD,AssemDist,the_geom,CongDist,StSenDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID,neighborhood,neighborhood_group
23,413,24,POINT (-73.71896299999997 40.74739600000004),3,11,QN04241,LITTLE NECK PKWY,74 AV,-73.718963,40.747396,2546,4,Queens,LITTLE NECK PARKWAY,156654.0,30289,0,Glen Oaks,Queens
19,411,26,POINT (-73.79214699999994 40.76899300000008),6,11,QN04244,FRANCIS LEWIS BLVD,32 AV,-73.792147,40.768993,2547,4,Queens,FRANCIS LEWIS BOULEVARD,191137.0,17904,81776,Flushing,Queens
31,413,29,POINT (-73.74123599999996 40.657700000000034),5,10,QN04245,243 ST,147 AV,-73.741236,40.6577,2548,4,Queens,243 STREET,62557.0,28651,0,Rosedale,Queens
20,411,25,POINT (-73.78721499999995 40.741081000000065),6,16,QN04246,HORACE HARDING EXPWY,188 ST,-73.787215,40.741081,2549,4,Queens,HORACE HARDING EXPRESSWAY SR N,194148.0,11302,0,Fresh Meadows,Queens
21,404,39,POINT (-73.85843999999997 40.74394100000006),14,13,QN04247,CORONA AV,104 ST,-73.85844,40.743941,2550,4,Queens,CORONA AVENUE,83506.0,34612,0,Corona,Queens
20,407,40,POINT (-73.82666999999998 40.770278000000076),6,11,QN04248,UNION ST,31 RD,-73.82667,40.770278000000005,2551,4,Queens,UNION STREET,92280.0,16816,55603,Flushing,Queens
26,402,30,POINT (-73.91269799999998 40.74221200000005),14,12,QN04250,QUEENS BLVD,52 ST,-73.91269799999999,40.742212,2552,4,Queens,QUEENS BOULEVARD,183017.0,12181,82112,Sunnyside,Queens
20,407,40,POINT (-73.81614499999995 40.75587500000006),6,16,QN04251,PARSONS BLVD,ELM AV,-73.81614499999999,40.755875,2553,4,Queens,PARSONS BOULEVARD,91633.0,5395,55768,Flushing,Queens
28,412,32,POINT (-73.80132399999997 40.68411900000007),5,10,QN04254,LINDEN BLVD,142 ST,-73.801324,40.684119,2554,4,Queens,LINDEN BOULEVARD,55793.0,6238,0,Jamaica,Queens
28,412,32,POINT (-73.80154299999998 40.68396000000007),5,10,QN04255,142 ST,LINDEN BLVD,-73.80154300000001,40.68396,2555,4,Queens,DISTRICT BOUNDARY,8000223.0,0,34378,Jamaica,Queens
24,408,24,POINT (-73.80698499999994 40.71388600000006),6,11,QN04257,PARSONS BLVD,84 RD,-73.806985,40.713885999999995,2556,4,Queens,PARSONS BOULEVARD,57133.0,17348,0,Jamaica Hills,Queens
19,407,27,POINT (-73.84978199999995 40.784012000000075),14,11,QN04258,15 AV,117 ST,-73.84978199999999,40.784012,2557,4,Queens,15 AVENUE,84538.0,29289,0,College Point,Queens
27,412,29,POINT (-73.79330999999996 40.704890000000034),5,14,QN04259,MERRICK BLVD BETWEEN JAMAICA AV & ARCHER AV,BETWEEN JAMAICA AV & ARCHER AV,-73.79330999999999,40.70489,2558,4,Queens,MERRICK BOULEVARD,60231.0,20438,0,Jamaica,Queens
24,408,24,POINT (-73.80260499999997 40.71491300000008),6,14,QN0426,164 ST,84 AV,-73.802605,40.714913,2559,4,Queens,164 STREET,57322.0,25466,35261,Jamaica Hills,Queens
19,407,27,POINT (-73.84129899999994 40.78495200000003),14,11,QN04260,127 ST,15 AV,-73.84129899999999,40.784952000000004,2560,4,Queens,127 STREET,113942.0,33791,0,College Point,Queens
22,401,36,POINT (-73.89981699999998 40.76854300000008),14,13,QN04262,DITMARS BLVD,HAZEN ST,-73.899817,40.768543,2561,4,Queens,DITMARS BOULEVARD,75697.0,23069,0,Ditmars Steinway,Queens
30,405,28,POINT (-73.87197699999996 40.71335200000004),6,15,QN04263,METROPOLITAN AV,80 ST,-73.871977,40.713352,2562,4,Queens,METROPOLITAN AVENUE,49640.0,10768,0,Middle Village,Queens
19,407,27,POINT (-73.84825999999998 40.78406600000005),14,11,QN04264,15 AV,119 ST,-73.84826,40.784065999999996,2563,4,Queens,15 AVENUE,84670.0,29287,0,College Point,Queens
20,407,40,POINT (-73.81588999999997 40.75555000000003),6,16,QN04265,45 AV,PARSONS BLVD,-73.81589,40.75555,2564,4,Queens,45 AVENUE,91505.0,4676,0,Flushing,Queens
23,411,25,POINT (-73.76747199999994 40.755547000000035),6,11,QN04266,48 AV,BELL BLVD,-73.767472,40.755547,2565,4,Queens,48 AVENUE,98333.0,22472,0,Bayside,Queens
31,413,29,POINT (-73.74585799999994 40.67808900000006),5,14,QN04267,MERRICK BLVD,224 ST,-73.745858,40.678089,2566,4,Queens,MERRICK BOULEVARD,156189.0,20495,0,Laurelton,Queens
25,403,34,POINT (-73.88548399999996 40.75579600000003),14,13,QN04268,82 ST,NORTHERN BLVD,-73.88548399999999,40.755796000000004,2567,4,Queens,82 STREET,76254.0,68189,0,East Elmhurst,Queens
21,403,34,POINT (-73.87457499999994 40.75831100000005),14,13,QN04269,94 ST,32 AV,-73.874575,40.758311,2568,4,Queens,JUNCTION BOULEVARD,113439.0,9557,67015,East Elmhurst,Queens
24,408,25,POINT (-73.79218099999997 40.72580300000004),6,14,QN0427,UNION TURNPIKE,UTOPIA PKWY,-73.792181,40.725803000000006,2569,4,Queens,UNION TURNPIKE,155638.0,10335,0,Flushing,Queens
20,411,25,POINT (-73.77653999999995 40.74372600000004),6,11,QN04272,HORACE HARDING EXPWY,FRANCIS LEWIS BLVD,-73.77654,40.743726,2572,4,Queens,HORACE HARDING EXPRESSWAY SR N,180894.0,11289,0,Fresh Meadows,Queens
23,413,33,POINT (-73.75079399999998 40.71490700000004),5,14,QN04275,JAMAICA AV,210 ST,-73.750794,40.714907000000004,2573,4,Queens,JAMAICA AVENUE,157308.0,6363,0,Queens Village,Queens
20,407,40,POINT (-73.82604599999996 40.77561200000008),6,11,QN04276,UNION ST,25 RD,-73.82604599999999,40.775612,2574,4,Queens,UNION STREET,92306.0,16821,0,Flushing,Queens
32,484,23,POINT (-73.88269299999996 40.56719400000003),5,15,QN04277,BEACH 169 ST,ROCKAWAY PT BLVD,-73.882693,40.567194,2575,4,Queens,BEACH 169 STREET,186725.0,80947,0,Breezy Point,Queens
31,414,31,POINT (-73.77279699999997 40.59589600000004),5,10,QN04278,BEACH CHANNEL DR,BEACH 40 ST,-73.772797,40.595896,2576,4,Queens,BEACH CHANNEL DRIVE,57943.0,14350,35646,Edgemere,Queens
21,404,39,POINT (-73.86143099999998 40.74417600000004),14,13,QN04279,CORONA AV,102 ST,-73.86143100000001,40.744176,2577,4,Queens,CORONA AVENUE,83359.0,34610,0,Corona,Queens
22,401,30,POINT (-73.91877999999997 40.75910700000003),12,12,QN04281,STEINWAY ST,BROADWAY,-73.91878,40.759107,2578,4,Queens,STEINWAY STREET,67990.0,21555,0,Astoria,Queens
22,401,36,POINT (-73.93165499999998 40.76543000000004),12,12,QN04282,21 ST,BROADWAY,-73.931655,40.76543,2579,4,Queens,21 STREET,129663.0,11631,41560,Astoria,Queens
22,401,36,POINT (-73.91141199999998 40.76815800000003),12,12,QN04284,STEINWAY ST,25 AV,-73.911412,40.768158,2580,4,Queens,STEINWAY STREET,68162.0,21563,0,Astoria,Queens
26,401,37,POINT (-73.94096599999995 40.75534700000003),12,12,QN04285,21 ST,40 AV,-73.940966,40.755347,2581,4,Queens,21 STREET,67160.0,11622,0,Long Island City,Queens
25,404,35,POINT (-73.88208799999995 40.735014000000035),6,16,QN04287,GRAND AV,KNEELAND AV,-73.882088,40.735014,2582,4,Queens,KNEELAND AVENUE,74739.0,83834,45799,Elmhurst,Queens
28,410,32,POINT (-73.81110199999995 40.69171800000004),5,10,QN04288,LIBERTY AV,VAN WYCK EXPWY,-73.811102,40.691718,2583,4,Queens,LIBERTY AVENUE,56802.0,17251,34963,Richmond Hill,Queens
27,412,29,POINT (-73.78946399999995 40.70737400000007),5,14,QN04289,JAMAICA AV,170 ST,-73.789464,40.707374,2584,4,Queens,JAMAICA AVENUE,60395.0,6415,37214,Jamaica,Queens
29,406,28,POINT (-73.86003799999997 40.71522500000003),6,15,QN04290,WOODHAVEN BLVD,68 RD & 68 AV,-73.860038,40.715225,2585,4,Queens,WOODHAVEN BOULEVARD,156592.0,8698,0,Rego Park,Queens
27,412,29,POINT (-73.77041099999997 40.71072000000004),5,14,QN04291,WOODHULL AV,JAMAICA AV,-73.770411,40.71072,2586,4,Queens,WOODHULL AVENUE,185027.0,92297,83266,Hollis,Queens
30,405,30,POINT (-73.89999199999994 40.72358400000007),6,15,QN04293,GRAND AV,REMSEN PL,-73.899992,40.723584,2587,4,Queens,GRAND AVENUE,73775.0,27766,0,Maspeth,Queens
32,410,23,POINT (-73.84474599999999 40.67977600000006),8,15,QN04294,CROSS BAY BLVD,LIBERTY AV,-73.844746,40.679776000000004,2588,4,Queens,CROSS BAY BOULEVARD,151190.0,74513,0,Ozone Park,Queens
24,408,29,POINT (-73.79903699999994 40.70904100000007),5,14,QN04295,164 ST,HILLSIDE AV,-73.799037,40.709041,2589,4,Queens,164 STREET,57469.0,25536,0,Jamaica Hills,Queens
24,408,27,POINT (-73.81530499999997 40.73212700000005),6,16,QN04296,JEWEL AV,KISSENA BLVD,-73.81530500000001,40.732127,2590,4,Queens,JEWEL AVENUE,227742.0,122210,0,Kew Gardens Hills,Queens
25,404,39,POINT (-73.87010799999996 40.74228300000004),14,13,QN04297,CORONA AV,94 ST,-73.870108,40.742283,2591,4,Queens,CORONA AVENUE,81633.0,34597,49822,Elmhurst,Queens
21,404,39,POINT (-73.85579499999994 40.74365400000005),14,13,QN04298,CORONA AV,51 AV,-73.855795,40.743654,2592,4,Queens,CORONA AVENUE,83596.0,34615,0,Corona,Queens
21,404,39,POINT (-73.85511599999995 40.74384100000003),14,13,QN04299,108 ST,51 AV,-73.85511600000001,40.743840999999996,2593,4,Queens,108 STREET,83601.0,13866,51001,Corona,Queens
19,407,26,POINT (-73.79429799999997 40.78258100000005),3,11,QN04301,UTOPIA PKWY,17 AV,-73.794298,40.782581,2594,4,Queens,UTOPIA PARKWAY,157214.0,31099,87938,Bay Terrace,Queens
23,413,24,POINT (-73.73580699999997 40.73333700000006),3,11,QN04303,HILLSIDE AV,234 ST,-73.735807,40.733337,2596,4,Queens,HILLSIDE AVENUE,181863.0,5884,0,Bellerose,Queens
31,414,31,POINT (-73.75400199999996 40.603950000000054),5,10,QN04304,BEACH 21 ST,MOTT AV,-73.754002,40.60395,2597,4,Queens,,,0,0,Far Rockaway,Queens
21,404,39,POINT (-73.85435899999999 40.742403000000024),14,13,QN04305,108 ST,MATENSE AV,-73.854359,40.742403,2598,4,Queens,108 STREET,82212.0,13864,0,Corona,Queens
21,404,39,POINT (-73.86211099999997 40.744384000000025),14,13,QN04307,CORONA AV,102 ST,-73.862111,40.744384000000004,2599,4,Queens,CORONA AVENUE,113858.0,34609,0,Corona,Queens
25,404,39,POINT (-73.88923599999998 40.74700100000007),14,13,QN04309,ROOSEVELT AV,76 ST,-73.889236,40.747001000000004,2600,4,Queens,ROOSEVELT AVENUE,76063.0,9366,0,Elmhurst,Queens
25,404,39,POINT (-73.88743799999997 40.747186000000056),14,13,QN04310,ROOSEVELT AV,78 ST,-73.887438,40.747186,2601,4,Queens,ROOSEVELT AVENUE,76206.0,9363,46620,Elmhurst,Queens
25,404,35,POINT (-73.87746899999996 40.736331000000064),6,16,QN04311,QUEENS BLVD,GRAND AV,-73.87746899999999,40.736331,2602,4,Queens,QUEENS BOULEVARD,262114.0,148383,9036031,Elmhurst,Queens
25,404,39,POINT (-73.87387299999995 40.742436000000055),6,13,QN04312,CORONA AV,91 PL,-73.873873,40.742436,2603,4,Queens,CORONA AVENUE,113322.0,34602,67269,Elmhurst,Queens
20,407,40,POINT (-73.82410499999997 40.75509600000004),6,16,QN04313,KISSENA BLVD,ASH AV,-73.824105,40.755096,2604,4,Queens,KISSENA BOULEVARD,91299.0,5493,0,Flushing,Queens
20,407,25,POINT (-73.81523899999996 40.739719000000036),6,16,QN04314,KISSENA BLVD,60 AV,-73.815239,40.739719,2605,4,Queens,KISSENA BOULEVARD,90458.0,5522,0,Flushing,Queens
26,401,37,POINT (-73.93560599999995 40.76728900000006),12,12,QN04316,BROADWAY,11 ST,-73.935606,40.767289,2606,4,Queens,BROADWAY,67345.0,22634,0,Long Island City,Queens
22,401,36,POINT (-73.92710099999994 40.770966000000044),12,12,QN04317,21 ST,28 AV,-73.92710100000001,40.770965999999994,2607,4,Queens,21 STREET,129766.0,11638,72519,Astoria,Queens
26,402,30,POINT (-73.90977899999996 40.75288100000006),14,13,QN04318,NORTHERN BLVD,WOODSIDE AV,-73.909779,40.752881,2608,4,Queens,NORTHERN BOULEVARD,9017035.0,9820,0,Woodside,Queens
26,401,30,POINT (-73.91717799999998 40.758028000000024),14,12,QN04320,BROADWAY,42 ST,-73.917178,40.758028,2609,4,Queens,BROADWAY,67983.0,22616,0,Astoria,Queens
21,404,35,POINT (-73.85914399999996 40.73678800000005),14,13,QN04321,99 ST,59 AV,-73.859144,40.736788,2610,4,Queens,99 STREET,81998.0,12944,0,Corona,Queens
20,407,40,POINT (-73.82560799999999 40.764283000000034),6,16,QN04323,NORTHERN BLVD,BOWNE ST,-73.825608,40.764283,2611,4,Queens,NORTHERN BOULEVARD,91329.0,9630,0,Flushing,Queens
20,407,40,POINT (-73.82580099999996 40.764489000000026),6,16,QN04324,NORTHERN BLVD,BOWNE ST,-73.825801,40.764489000000005,2612,4,Queens,NORTHERN BOULEVARD,91329.0,9630,55593,Flushing,Queens
20,407,40,POINT (-73.83274399999993 40.753955000000076),6,16,QN04326,COLLEGE PT BLVD,MAPLE AV,-73.83274399999999,40.753955,2613,4,Queens,COLLEGE POINT BOULEVARD,91043.0,29551,0,Flushing,Queens
19,407,26,POINT (-73.79609999999997 40.758073000000024),6,11,QN04327,NORTHERN BLVD,171 ST,-73.7961,40.758072999999996,2614,4,Queens,NORTHERN BOULEVARD,117202.0,9663,68577,Flushing,Queens
19,407,26,POINT (-73.79791399999993 40.758980000000065),6,11,QN04328,NORTHERN BLVD,169 ST,-73.797914,40.75898,2615,4,Queens,NORTHERN BOULEVARD,97015.0,9660,0,Flushing,Queens
19,407,26,POINT (-73.80137599999995 40.76047500000004),6,16,QN04329,NORTHERN BLVD,165 ST,-73.801376,40.760475,2616,4,Queens,NORTHERN BOULEVARD,92097.0,9655,0,Flushing,Queens
24,408,25,POINT (-73.79310499999997 40.73857600000008),6,16,QN0433,UTOPIA PKWY,HORACE HARDING EXPWY,-73.79310500000001,40.738576,2617,4,Queens,UTOPIA PARKWAY,133206.0,31039,0,Fresh Meadows,Queens
19,407,40,POINT (-73.80266799999998 40.761442000000045),6,16,QN04330,NORTHERN BLVD,STATION RD,-73.80266800000001,40.761441999999995,2618,4,Queens,NORTHERN BOULEVARD,107769.0,9654,68976,Flushing,Queens
20,407,40,POINT (-73.82452999999998 40.755201000000056),6,16,QN04332,KISSENA BLVD,FRANKLIN AV,-73.82453000000001,40.755201,2619,4,Queens,KISSENA BOULEVARD,91299.0,5493,0,Flushing,Queens
20,407,40,POINT (-73.81333999999998 40.765232000000026),6,16,QN04333,NORTHERN BLVD,MURRAY ST,-73.81334,40.765232,2620,4,Queens,NORTHERN BOULEVARD,91718.0,9638,0,Flushing,Queens
20,407,40,POINT (-73.82303899999994 40.764590000000055),6,16,QN04334,NORTHERN BLVD,PARSONS BLVD,-73.823039,40.764590000000005,2621,4,Queens,NORTHERN BOULEVARD,91424.0,9631,0,Flushing,Queens
22,401,36,POINT (-73.92040099999997 40.75954400000006),12,12,QN04336,BROADWAY,37 ST,-73.920401,40.759544,2622,4,Queens,BROADWAY,67890.0,22620,0,Astoria,Queens
29,406,35,POINT (-73.86268199999995 40.73075000000006),6,16,QN04338,JUNCTION BLVD,QUEENS BLVD,-73.86268199999999,40.73075,2623,4,Queens,JUNCTION BOULEVARD,176975.0,9536,0,Rego Park,Queens
29,406,27,POINT (-73.83492699999994 40.717479000000026),6,14,QN04339,QUEENS BLVD,76 RD,-73.83492700000001,40.717479,2624,4,Queens,QUEENS BOULEVARD,155805.0,12414,0,Forest Hills,Queens
29,406,28,POINT (-73.84434399999998 40.72102600000005),6,16,QN04340,71 AV,QUEENS BLVD,-73.84434399999999,40.721026,2625,4,Queens,71 AVENUE,177206.0,13722,0,Forest Hills,Queens
28,412,32,POINT (-73.77446399999997 40.68023000000005),5,10,QN04341,BEDELL ST,BAISLEY BLVD,-73.774464,40.68023,2626,4,Queens,BEDELL STREET,59503.0,33151,0,Jamaica,Queens
24,408,24,POINT (-73.80383999999998 40.708935000000054),6,14,QN04342,PARSONS BLVD,87 AV,-73.80384000000001,40.708935,2627,4,Queens,PARSONS BOULEVARD,223673.0,120053,9028651,Jamaica Hills,Queens
19,407,26,POINT (-73.77647899999994 40.78218900000007),3,11,QN04343,BELL BLVD,23 AV,-73.77647900000001,40.782189,2628,4,Queens,BELL BOULEVARD,99283.0,22270,0,Bay Terrace,Queens
25,403,34,POINT (-73.88503699999995 40.753329000000065),14,13,QN04345,82 ST,34 AV,-73.885037,40.753329,2629,4,Queens,82 STREET,175384.0,68192,0,Jackson Heights,Queens
24,408,27,POINT (-73.81968999999998 40.72295500000007),6,15,QN04346,MAIN ST,76 AV,-73.81969000000001,40.722955,2630,4,Queens,MAIN STREET,155886.0,5009,0,Kew Gardens Hills,Queens
20,407,40,POINT (-73.83014799999995 40.76822200000004),6,16,QN04347,32 AV,138 ST,-73.830148,40.768221999999994,2631,4,Queens,32 AVENUE,91228.0,6863,0,Flushing,Queens
19,407,40,POINT (-73.80048799999997 40.777104000000065),3,11,QN04348,FRANCIS LEWIS BLVD,163 ST,-73.800488,40.777104,2632,4,Queens,FRANCIS LEWIS BOULEVARD,144552.0,17919,0,Whitestone,Queens
19,407,26,POINT (-73.82216799999998 40.78671300000008),3,11,QN04349,PARSONS BLVD,14 AV,-73.822168,40.786713,2633,4,Queens,PARSONS BOULEVARD,92493.0,5354,0,Whitestone,Queens
19,407,26,POINT (-73.79442999999998 40.75363200000004),6,11,QN04350,46 AV,AUBURNDALE LA,-73.79443,40.753632,2634,4,Queens,46 AVENUE,97140.0,17167,59207,Flushing,Queens
19,411,26,POINT (-73.72536399999996 40.76480000000004),3,11,QN04351,NASSAU BLVD,LITTLE NECK PKWY,-73.725364,40.7648,2635,4,Queens,NASSAU BOULEVARD,122357.0,7796,71847,Little Neck,Queens
24,408,27,POINT (-73.82369799999998 40.73016300000006),6,15,QN04352,MAIN ST,JEWEL AV,-73.823698,40.730163,2636,4,Queens,MAIN STREET,156123.0,5085,89427,Kew Gardens Hills,Queens
19,407,26,POINT (-73.79540799999995 40.77267100000006),6,11,QN04353,FRANCIS LEWIS BLVD,169 ST,-73.795408,40.772671,2637,4,Queens,FRANCIS LEWIS BOULEVARD,149942.0,17909,89269,Flushing,Queens
24,408,25,POINT (-73.78938899999997 40.72663000000006),6,11,QN04354,UNION TURNPIKE,179 ST,-73.789389,40.72663,2638,4,Queens,UNION TURNPIKE,157031.0,10339,0,Fresh Meadows,Queens
24,408,25,POINT (-73.79066399999994 40.739427000000035),6,16,QN04355,HORACE HARDING EXPWY,183 ST,-73.790664,40.739427,2639,4,Queens,HORACE HARDING EXPRESSWAY SR S,96263.0,17519,0,Fresh Meadows,Queens
20,407,40,POINT (-73.81688399999996 40.76523300000008),6,16,QN04357,NORTHERN BLVD,149 ST,-73.816884,40.765233,2640,4,Queens,NORTHERN BOULEVARD,91546.0,9634,0,Flushing,Queens
29,409,27,POINT (-73.82739499999997 40.71300000000008),6,14,QN04358,QUEENS BLVD,82 AV,-73.827395,40.713,2641,4,Queens,QUEENS BOULEVARD,9017040.0,12439,87966,Kew Gardens,Queens
24,408,25,POINT (-73.80921699999993 40.71974800000004),6,14,QN0436,UNION TURNPIKE,PARSONS BLV,-73.809217,40.719747999999996,2642,4,Queens,UNION TURNPIKE,157130.0,10437,0,Kew Gardens Hills,Queens
24,408,27,POINT (-73.82586599999996 40.72943900000007),6,16,QN04360,JEWEL AV,140 ST,-73.825866,40.729439,2643,4,Queens,JEWEL AVENUE,90029.0,25695,0,Kew Gardens Hills,Queens
24,408,27,POINT (-73.82136699999995 40.71744300000006),6,14,QN04361,UNION TURNPIKE,VLEIGH PL,-73.82136700000001,40.717442999999996,2644,4,Queens,UNION TURNPIKE,145199.0,10570,0,Kew Gardens Hills,Queens
29,406,28,POINT (-73.83192299999996 40.71453200000008),6,14,QN04362,QUEENS BLVD,UNION TURNPIKE,-73.831923,40.714532,2645,4,Queens,QUEENS BOULEVARD,157143.0,12282,0,Forest Hills,Queens
19,407,26,POINT (-73.78298199999995 40.77679100000006),3,11,QN04363,CORPORAL KENNEDY ST,26 AV,-73.78298199999999,40.776790999999996,2646,4,Queens,CORPORAL KENNEDY STREET,302226.0,176551,0,Bay Terrace,Queens
23,408,24,POINT (-73.76230699999996 40.71998300000007),5,14,QN04364,HILLSIDE AV,202 ST,-73.76230699999999,40.719983,2647,4,Queens,HILLSIDE AVENUE,99905.0,5820,60958,Holliswood,Queens
24,408,24,POINT (-73.80759299999994 40.71447000000006),6,11,QN04365,PARSONS BLVD,HOOVER AV,-73.80759300000001,40.71447,2648,4,Queens,PARSONS BOULEVARD,57131.0,17346,0,Briarwood,Queens
28,409,24,POINT (-73.82152899999994 40.69113200000004),5,10,QN04367,101 AV,124 ST,-73.821529,40.691132,2650,4,Queens,101 AVENUE,56287.0,4582,0,Richmond Hill,Queens
24,408,25,POINT (-73.81057999999996 40.725370000000055),6,14,QN0437,PARSONS BLVD,76 AV,-73.81058,40.72537,2651,4,Queens,PARSONS BOULEVARD,90527.0,17376,0,Flushing,Queens
32,409,23,POINT (-73.85843399999999 40.68064400000003),7,15,QN04370,101 AV,80 ST,-73.858434,40.680644,2652,4,Queens,101 AVENUE,128875.0,4655,73905,Ozone Park,Queens
32,409,23,POINT (-73.86024099999997 40.68013200000007),8,12,QN04371,101 AV,77 ST,-73.860241,40.680132,2653,4,Queens,101 AVENUE,112669.0,4658,0,Ozone Park,Queens
32,409,38,POINT (-73.85183099999995 40.68716100000006),7,15,QN04372,ATLANTIC AV,90 ST,-73.851831,40.687160999999996,2654,4,Queens,ATLANTIC AVENUE,152270.0,5469,87646,Ozone Park,Queens
29,409,27,POINT (-73.82078199999995 40.70214800000008),5,14,QN04373,JAMAICA AV,132 ST,-73.820782,40.702148,2655,4,Queens,JAMAICA AVENUE,56366.0,6458,34786,Richmond Hill,Queens
32,409,28,POINT (-73.83634399999994 40.700578000000064),5,10,QN04374,MYRTLE AV,114 ST,-73.836344,40.700578,2656,4,Queens,MYRTLE AVENUE,53340.0,9182,0,Richmond Hill,Queens
29,409,27,POINT (-73.82938599999994 40.70946200000003),6,14,QN04375,LEFFERTS BLVD,AUSTIN ST,-73.829386,40.709462,2657,4,Queens,LEFFERTS BOULEVARD,56097.0,4975,0,Kew Gardens,Queens
29,409,28,POINT (-73.83013499999998 40.71351400000003),6,14,QN04376,KEW GARDENS RD,80 RD,-73.830135,40.713514,2658,4,Queens,KEW GARDENS ROAD,56124.0,5269,0,Kew Gardens,Queens
30,409,38,POINT (-73.86697699999996 40.691426000000035),7,12,QN04378,JAMAICA AV,DEXTER CT,-73.866977,40.691426,2660,4,Queens,JAMAICA LINE,8102678.0,0,0,Woodhaven,Queens
19,407,40,POINT (-73.80672199999998 40.763415000000066),6,11,QN04379,NORTHERN BLVD,159 ST,-73.806722,40.763415,2661,4,Queens,NORTHERN BOULEVARD,91926.0,9645,0,Flushing,Queens
20,407,40,POINT (-73.82792699999999 40.765547000000026),6,16,QN04380,UNION ST,35 AV,-73.827927,40.765547,2662,4,Queens,UNION STREET,91226.0,16808,55533,Flushing,Queens
29,406,35,POINT (-73.86220699999996 40.73429300000004),6,16,QN04381,HORACE HARDING EXPWY,97 ST,-73.862207,40.734293,2663,4,Queens,HORACE HARDING EXPRESSWAY SR S,81844.0,77716,0,Rego Park,Queens
24,408,25,POINT (-73.81492099999997 40.734169000000065),6,16,QN04382,KISSENA BLVD,MELBOURNE AV,-73.814921,40.734169,2664,4,Queens,KISSENA BOULEVARD,9007488.0,5538,9007233,Flushing,Queens
24,408,27,POINT (-73.81447299999996 40.73191600000007),6,16,QN04383,JEWEL AV,KISSENA BLVD,-73.81447299999999,40.731916,2665,4,Queens,JEWEL AVENUE,9007674.0,25681,9007272,Flushing,Queens
29,409,28,POINT (-73.83470899999998 40.70039600000007),5,10,QN04385,MYRTLE AV,115 ST,-73.834709,40.700396000000005,2667,4,Queens,MYRTLE AVENUE,55865.0,9184,34416,Richmond Hill,Queens
24,408,25,POINT (-73.81082399999997 40.72554400000007),6,14,QN04386,PARSONS BLVD,76 AV,-73.810824,40.725544,2668,4,Queens,PARSONS BOULEVARD,90527.0,17376,9039561,Kew Gardens Hills,Queens
24,408,25,POINT (-73.81037599999996 40.72395400000005),6,14,QN04387,PARSONS BLVD,77 AV,-73.810376,40.723954,2669,4,Queens,PARSONS BOULEVARD,90523.0,17374,0,Flushing,Queens
28,409,24,POINT (-73.81946199999999 40.69189400000005),5,10,QN04388,101 AV,127 ST,-73.819462,40.691894,2670,4,Queens,101 AVENUE,56444.0,4583,0,Richmond Hill,Queens
32,409,38,POINT (-73.84887899999995 40.68353100000007),7,15,QN04389,101 AV,92 ST,-73.84887900000001,40.683531,2671,4,Queens,101 AVENUE,51642.0,4644,0,Ozone Park,Queens
29,409,27,POINT (-73.83156199999996 40.70170500000006),6,14,QN04390,LEFFERTS BLVD,HILLSIDE AV,-73.831562,40.701705,2672,4,Queens,LEFFERTS BOULEVARD,55909.0,4965,0,Richmond Hill,Queens
29,409,27,POINT (-73.82740699999994 40.712612000000036),6,14,QN04391,QUEENS BLVD,82 AV,-73.827407,40.712612,2673,4,Queens,QUEENS BOULEVARD,151757.0,12365,87964,Kew Gardens,Queens
26,402,30,POINT (-73.90276299999994 40.74155600000006),14,12,QN04392,QUEENS BLVD,63 ST,-73.90276300000001,40.741556,2674,4,Queens,QUEENS BOULEVARD,149106.0,12067,80919,Woodside,Queens
26,402,34,POINT (-73.90074599999997 40.745787000000064),14,12,QN04393,ROOSEVELT AV,63 ST,-73.900746,40.745787,2675,4,Queens,ROOSEVELT AVENUE,75572.0,9384,0,Woodside,Queens
27,412,29,POINT (-73.77042999999998 40.68429100000003),5,14,QN04394,MERRICK BLVD,BAISLEY BLVD,-73.77043,40.684290999999995,2676,4,Queens,MERRICK BOULEVARD,155746.0,20467,0,St. Albans,Queens
27,412,32,POINT (-73.76598299999995 40.67518700000005),5,10,QN04395,BEDELL ST,134 RD,-73.76598299999999,40.675187,2677,4,Queens,BEDELL STREET,59737.0,33153,0,Jamaica,Queens
26,402,30,POINT (-73.90487099999996 40.74129700000003),14,12,QN04396,QUEENS BLVD,60 ST,-73.904871,40.741296999999996,2678,4,Queens,QUEENS BOULEVARD,149183.0,12188,93084,Maspeth,Queens
26,402,37,POINT (-73.93009399999994 40.74473700000004),12,12,QN04397,QUEENS BLVD,35 ST,-73.930094,40.744737,2679,4,Queens,QUEENS BOULEVARD,157283.0,12150,0,Sunnyside,Queens
26,402,34,POINT (-73.89867199999998 40.74600700000008),14,12,QN04398,ROOSEVELT AV,65 Pl,-73.89867199999999,40.746007,2680,4,Queens,ROOSEVELT AVENUE,113375.0,9381,0,Woodside,Queens
26,402,37,POINT (-73.91990899999996 40.74355500000007),14,12,QN04399,QUEENS BLVD,45 ST,-73.91990899999999,40.743555,2681,4,Queens,QUEENS BOULEVARD,155943.0,12139,0,Sunnyside,Queens
32,409,38,POINT (-73.85566599999999 40.68160300000005),7,15,QN04402,101 AV,84 ST,-73.855666,40.681603,2682,4,Queens,101 AVENUE,51321.0,4652,0,Ozone Park,Queens
