bizID,title,categories,priceRange,dollarPrice,rating,reviewCount,address,district,searchZipcode,exactZipcode,latitude,longitude,phone,img,neighborhood,neighborhood_group
goodman-and-dominguez-staten-island,Goodman & Dominguez,Shoe Stores,,,-1,-1,2655 Richmond Ave,Heartland Village,10308,10314,40.5811976,-74.1647604,(718) 477-0936,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,New Springville,Staten Island
kids-foot-locker-staten-island,Kids Foot Locker,Shoe Stores,,,-1,-1,46548 Staten Island Mall,Heartland Village,10308,10314,40.5816575,-74.16608000000002,(718) 477-1129,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
s-and-l-childrens-design-new-york,S & L Children’s Design,Children's Clothing,,,-1,-1,77 Richmond Hill Rd,Heartland Village,10308,10314,40.5879399,-74.16571040000002,(718) 370-7970,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
gamestop-staten-island-3,GameStop,Videos & Video Game Rental,Moderate,$$,5,4,2655 Richmond Ave,Heartland Village,10308,10314,40.5813712668395,-74.1650782708234,(718) 982-8016,https://s3-media2.fl.yelpcdn.com/bphoto/OUm1c7wJVssfDIMN01bz6g/90s.jpg,New Springville,Staten Island
giorgeos-fine-jewelry-staten-island,Giorgeos Fine Jewelry,Jewelry,,,-1,-1,2655 Richmond Ave,Heartland Village,10308,10314,40.5811976,-74.1647604,(718) 370-3483,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
aeropostale-staten-island,Aeropostale,Department Stores,,,1,2,2655 Richmond Ave,Heartland Village,10308,10314,40.583197771948,-74.1659673880675,(718) 698-7407,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
build-a-bear-workshop-staten-island,Build-A-Bear Workshop,Toy Stores,Moderate,$$,5,5,2655 Richmond Ave,Heartland Village,10308,10314,40.581101880303,-74.16458063761229,(718) 698-1477,https://s3-media2.fl.yelpcdn.com/bphoto/Mf7epHYTweUG9qVob_Mv-Q/90s.jpg,New Springville,Staten Island
finish-line-staten-island-2,Finish Line,Sports Wear;Shoe Stores,Moderate,$$,3,6,2655 Richmond Ave,Heartland Village,10308,10314,40.5820304579133,-74.16569973883591,(718) 477-1774,https://s3-media1.fl.yelpcdn.com/bphoto/_X90YZNhSS4LbA6gzTBM_Q/90s.jpg,New Springville,Staten Island
mattress-firm-heartland-village-staten-island-2,Mattress Firm Heartland Village,Mattresses;Furniture Stores,Moderate,$$,5,1,2865 Richmond Ave,Heartland Village,10308,10314,40.5763167,-74.1688352882925,(718) 698-9700,https://s3-media3.fl.yelpcdn.com/bphoto/qlboMT4RCIdyoboFzbJ6AA/90s.jpg,New Springville,Staten Island
rg-sportswear-nyc-staten-island,RG SPORTSWEAR NYC,Sports Wear,,,-1,-1,18 Gregory Ln,Heartland Village,10308,10314,40.5779871,-74.1606886,(347) 446-0868,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
steve-madden-shoes-staten-island,Steve Madden Shoes,Shoe Stores,,,2,3,2655 Richmond Ave,Heartland Village,10308,10314,40.58147,-74.165607,(718) 494-6459,https://s3-media3.fl.yelpcdn.com/bphoto/5V6gc8MYMCvMGTOdIUUvnA/90s.jpg,New Springville,Staten Island
raymour-and-flanigan-furniture-and-mattress-store-staten-island,Raymour & Flanigan Furniture and Mattress Store,Furniture Stores;Mattresses;Home Decor,Pricey,$$$,3,32,2795 Richmond Ave,Heartland Village,10308,10314,40.576496,-74.166699,(718) 303-3568,https://s3-media4.fl.yelpcdn.com/bphoto/W5uWpEgyrmXh3MJzzifehQ/90s.jpg,New Springville,Staten Island
shoe-dept-encore-staten-island,Shoe Dept. Encore,Shoe Stores,,,2,4,2655 Richmond Ave,Heartland Village,10308,10314,40.582548,-74.16595799999997,,https://s3-media1.fl.yelpcdn.com/bphoto/D-FdoGdehEO71itPGsq9Jw/90s.jpg,New Springville,Staten Island
foot-locker-staten-island,Foot Locker,Shoe Stores,Pricey,$$$,-1,-1,2655 Richmond Ave,Heartland Village,10308,10314,40.58193733392871,-74.165754683848,(718) 761-0318,https://s3-media1.fl.yelpcdn.com/bphoto/4dXgb-2pZ0r0eph_S8J0aw/ls.jpg,New Springville,Staten Island
the-childrens-place-staten-island,The Children’s Place,Children's Clothing,Inexpensive,$,3,2,2655 Richmond Ave,Heartland Village,10308,10314,40.582645284153294,-74.165486117976,(718) 494-7480,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,New Springville,Staten Island
things-remembered-staten-island,Things Remembered,Personal Shopping;Home Decor,,,2,10,2655 Richmond Ave,Heartland Village,10308,10314,40.5813497387212,-74.1657998335605,(718) 982-7689,https://s3-media1.fl.yelpcdn.com/bphoto/KG6HWD9Np4so1sUP5iGWFQ/90s.jpg,New Springville,Staten Island
michaels-staten-island-3,Michaels,Arts & Crafts;Knitting Supplies;Hobby Shops,Moderate,$$,3,21,2795 Richmond Ave,Heartland Village,10308,10314,40.5770613,-74.1665844,(718) 697-0252,https://s3-media1.fl.yelpcdn.com/bphoto/sYER2L_yXd4nEQ0Gkk7JPQ/90s.jpg,New Springville,Staten Island
piercing-pagoda-staten-island,Piercing Pagoda,Jewelry,,,1,2,2655 Richmond Ave,Heartland Village,10308,10314,40.5820766834274,-74.1661045320583,(718) 761-0845,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
wu-art-studio-staten-island-2,Wu Art Studio,Art Galleries;Art Classes,,,-1,-1,2655 Richmond Ave,Heartland Village,10308,10314,40.5811976,-74.1647604,(917) 992-4029,https://s3-media3.fl.yelpcdn.com/bphoto/_a5LkWwv92eXRIBH7VBNag/90s.jpg,New Springville,Staten Island
costco-pharmacy-staten-island,Costco Pharmacy,Drugstores,Moderate,$$,4,1,2975 Richmond Ave,Heartland Village,10308,10314,40.5728124,-74.16876859999998,(718) 982-5147,https://s3-media3.fl.yelpcdn.com/bphoto/9nJ-Avm39TLnoi64oxY3lA/90s.jpg,New Springville,Staten Island
constantine-fine-jewelry-staten-island,Constantine Fine Jewelry,Jewelry,,,2,3,2655 Richmond Ave,Heartland Village,10308,10314,40.5813459055985,-74.16495133524658,(718) 477-1500,https://s3-media4.fl.yelpcdn.com/bphoto/6b7-9w1Tpgnx3FchrEl9lA/90s.jpg,New Springville,Staten Island
duane-reade-drug-store-staten-island-4,Duane Reade Drug Store,Drugstores,,,1,1,2795 Richmond Ave,Heartland Village,10308,10314,40.5770613,-74.1665844,(718) 761-7922,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,New Springville,Staten Island
cvs-pharmacy-staten-island-18,CVS Pharmacy,Drugstores,Inexpensive,$,4,2,2465 Richmond Ave,Heartland Village,10308,10314,40.5876,-74.1664,(718) 370-0365,https://s3-media3.fl.yelpcdn.com/bphoto/bo0iNSqhzDShrcQB5EqFJg/ls.jpg,New Springville,Staten Island
pathmark-pharmacy-staten-island-2,Pathmark Pharmacy,Drugstores,,,-1,-1,2875 Richmond Ave,Heartland Village,10308,10314,40.5738809683867,-74.1676125068589,(718) 761-8484,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,New Springville,Staten Island
duane-reade-staten-island-6,Duane Reade,Drugstores;Cosmetics & Beauty Supply;Convenience Stores,Inexpensive,$,4,2,2456 Richmond Ave,,10308,10314,40.588935,-74.168938,(718) 697-0422,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
zales-jewelers-staten-island,Zales Jewelers,Jewelry,Pricey,$$$,2,6,2655 Richmond Ave,Heartland Village,10308,10314,40.5820508254645,-74.166231629067,(718) 982-6562,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
island-candles-staten-island,Island Candles,Candle Stores,,,-1,-1,2655 Richmond Ave,Heartland Village,10308,10314,40.5811976,-74.1647604,(718) 477-5118,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
jacquies-bridal-staten-island,Jacquie’s Bridal,Bridal,Pricey,$$$,2,6,464 Nome Ave,Heartland Village,10308,10314,40.5900531,-74.1653514,(718) 370-3936,https://s3-media1.fl.yelpcdn.com/bphoto/CQRpcSBIUKrN0MQy03WIrQ/90s.jpg,New Springville,Staten Island
casual-male-big-and-tall-staten-island,Casual Male Big & Tall,Fashion,,,3,1,,,10309,10314,40.5952146,-74.1827119,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,"Chelsea, Staten Island",Staten Island
foot-action-usa-staten-island,Foot Action USA,Shoe Stores,,,-1,-1,,,10309,10314,40.5952146,-74.1827119,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,"Chelsea, Staten Island",Staten Island
littman-jewelers-staten-island,Littman Jewelers,Jewelry,,,-1,-1,,,10309,10314,40.5952146,-74.1827119,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,"Chelsea, Staten Island",Staten Island
all-skull-wear-staten-island,All Skull Wear,Fashion,,,-1,-1,3900 Victory Blvd,Chelsea,10309,10314,40.59437120000001,-74.18429420000002,(917) 612-6534,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,"Chelsea, Staten Island",Staten Island
modells-sporting-goods-staten-island-2,Modell’s Sporting Goods,Sports Wear,Moderate,$$,3,7,1801 South Ave,(718) 698-8900,10309,10314,40.6014546,-74.191666,,https://s3-media3.fl.yelpcdn.com/bphoto/U_fBILIkFG31OVEyNQPpRA/ls.jpg,"Chelsea, Staten Island",Staten Island
living-well-pharmacy-staten-island,Living Well Pharmacy,Drugstores,,,5,2,3555 Victory Blvd,,10309,10314,40.601669,-74.17681800000003,(718) 477-5483,https://s3-media1.fl.yelpcdn.com/bphoto/JmPHaw_msyxbIh-3tbM6jw/90s.jpg,Bull's Head,Staten Island
yankee-candle-company-staten-island,Yankee Candle Company,Candle Stores,Pricey,$$$,4,6,,,10309,10314,40.5952146,-74.1827119,,https://s3-media1.fl.yelpcdn.com/bphoto/2j2_G-3_imtRjzCsOg5LpA/ls.jpg,"Chelsea, Staten Island",Staten Island
american-eagle-outfitters-staten-island,American Eagle Outfitters,Sports Wear,,,3,1,,,10309,10314,40.5952146,-74.1827119,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,"Chelsea, Staten Island",Staten Island
gamestop-staten-island-2,Gamestop,Videos & Video Game Rental,Ultra High-End,$$$$,1,1,,,10309,10314,40.5952146,-74.1827119,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,"Chelsea, Staten Island",Staten Island
ultra-diamonds-at-burlington-coat-factory-staten-island,Ultra Diamonds At Burlington Coat Factory,Jewelry,,,-1,-1,1801 South Ave,,10309,10314,40.6014546,-74.191666,(718) 494-3224,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,"Chelsea, Staten Island",Staten Island
regal-pawnbrokers-staten-island,Regal Pawnbrokers,Jewelry;Pawn Shops,,,-1,-1,141 E Service Rd,Chelsea,10309,10314,40.5888821,-74.1917012,(718) 494-2274,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,"Chelsea, Staten Island",Staten Island
saturday-matinee-staten-island,Saturday Matinee,Music & DVDs;Videos & Video Game Rental,,,-1,-1,2655 Richmond Ave,Heartland Village,10309,10314,40.5811976,-74.1647604,(718) 698-8234,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
the-kase-staten-island,The Kase,Customized Merchandise,Moderate,$$,1,3,2655 Richmond Ave,Heartland Village,10309,10314,40.582116,-74.16564699999998,(718) 761-2658,https://s3-media1.fl.yelpcdn.com/bphoto/Zzd1dD63TJeQrDt3qaAb7A/90s.jpg,New Springville,Staten Island
walgreens-staten-island-13,Walgreens,Cosmetics & Beauty Supply;Drugstores;Convenience Stores,Moderate,$$,3,3,2191 Richmond Ave,Heartland Village,10309,10314,40.5935311,-74.1621938,(718) 412-4071,https://s3-media4.fl.yelpcdn.com/bphoto/wHXHYrgvmISDv06JV_rAZg/90s.jpg,New Springville,Staten Island
classic-news-staten-island,Classic News,Newspapers & Magazines,,,-1,-1,2655 Richmond Ave,Heartland Village,10309,10314,40.5811976,-74.1647604,(718) 698-5256,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
party-city-staten-island-2,Party City,Costumes;Party Supplies,Moderate,$$,2,12,2795 Richmond Ave,Heartland Village,10309,10314,40.5765964974056,-74.1671596934373,(718) 477-5302,https://s3-media1.fl.yelpcdn.com/bphoto/SXz86eQjV3o-QISgTbcNJw/90s.jpg,New Springville,Staten Island
sam-goody-music-store-staten-island,Sam Goody Music Store,Music & DVDs,Moderate,$$,-1,-1,Staten Island Mall,Heartland Village,10309,10314,40.5816575,-74.16608000000002,(718) 698-7070,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Springville,Staten Island
rite-aid-staten-island-2,Rite Aid,Drugstores;Convenience Stores,Moderate,$$,2,6,2271 Richmond Ave,Heartland Village,10309,10314,40.59168541001621,-74.163676278479,(718) 698-0500,https://s3-media3.fl.yelpcdn.com/bphoto/pjdZRYVeGlVC5SFz_Ml4sA/90s.jpg,New Springville,Staten Island
cvs-pharmacy-staten-island-24,Cvs Pharmacy,Drugstores,Inexpensive,$,1,4,2655 Richmond Ave,Heartland Village,10309,10314,40.58288,-74.165133,(718) 761-3707,https://s3-media3.fl.yelpcdn.com/bphoto/U9DOQhWvaBUuyLOr7HezmQ/90s.jpg,New Springville,Staten Island
bay-street-thrift-staten-island,Bay Street Thrift,Thrift Stores,Inexpensive,$,2,2,1090 Bay St,Clifton,10301,10305,40.6162428,-74.0680382,(718) 447-2140,https://s3-media3.fl.yelpcdn.com/bphoto/lkpJ5rm663F1NQlPVKzGwg/90s.jpg,Rosebank,Staten Island
the-hall-of-frames-staten-island,The Hall of Frames,Art Galleries,Moderate,$$,5,2,2112 Clove Rd,Concord,10301,10305,40.6029404,-74.08286159999999,(718) 442-1100,https://s3-media2.fl.yelpcdn.com/bphoto/e0A6mIaZdqRU193A9Fv3lw/ls.jpg,Concord,Staten Island
key-food-supermarket-new-york-5,Key Food Supermarket,Department Stores,Moderate,$$,4,4,300 Sand Ln,Arrochar,10301,10305,40.592236,-74.068202,,https://s3-media1.fl.yelpcdn.com/bphoto/otYKVA8cupuTrTt7GDiRKg/90s.jpg,Arrochar,Staten Island
annlis-style-staten-island,Annli’s Style,Fashion,,,-1,-1,Arrochar,,10301,10305,40.5944059,-74.0711359,(917) 865-2617,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Arrochar,Staten Island
exclusive-vip-fashion-staten-island,Exclusive VIP Fashion,Women's Clothing;Bridal,,,3,4,1463 Hylan Blvd,Old Town,10301,10305,40.5926966,-74.0874461,(718) 987-4448,https://s3-media2.fl.yelpcdn.com/bphoto/uQTo82ay6eNVKvZ4WBkxHw/ls.jpg,South Beach,Staten Island
buono-jewelers-staten-island,Buono Jewelers,Jewelry;Watches;Watch Repair,Pricey,$$$,4,10,1250 Hylan Blvd,Grasmere,10301,10305,40.5972028,-74.0841631,(718) 577-2248,https://s3-media2.fl.yelpcdn.com/bphoto/yNNGNimkB8_8ZplhKAgLEw/90s.jpg,Arrochar,Staten Island
diamond4cash-staten-island,Diamond4Cash,Jewelry;Pawn Shops,,,-1,-1,1186 Bay St,Shore Acres,10301,10305,40.6142426,-74.06647779999999,(267) 240-2344,https://s3-media4.fl.yelpcdn.com/bphoto/skJaIrMuGAice7aCNDs5-g/ls.jpg,Rosebank,Staten Island
u-haul-of-staten-island-staten-island-4,U-Haul of Staten Island,Truck Rental;Trailer Rental;Packing Supplies,,,3,5,1050 Bay St,Clifton,10301,10305,40.6171267184115,-74.0686297454785,(718) 816-6713,https://s3-media4.fl.yelpcdn.com/bphoto/MAzThjQhbISaIJoOkWOgEg/90s.jpg,Rosebank,Staten Island
deluca-general-store-staten-island,Deluca General Store,Department Stores,,,-1,-1,1253 Bay St,Shore Acres,10301,10305,40.612868,-74.06496329999997,(718) 447-6631,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Shore Acres,Staten Island
couture-fort-desire-galit-couture-staten-island,Couture Fort Desire/Galit Couture,Women's Clothing;Bridal,,,1,1,1470 Hylan Blvd,Old Town,10301,10305,40.592345,-74.08695999999998,(718) 646-8190,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,South Beach,Staten Island
bouquet-of-love-staten-island,Bouquet of Love,Gift Shops,,,3,2,900 Hylan Blvd,Grasmere,10301,10305,40.59812,-74.07323000000002,(718) 720-5272,https://s3-media3.fl.yelpcdn.com/bphoto/0pEtjaQMqJBwJVQxXEfABA/90s.jpg,Concord,Staten Island
old-town-pharmacy-staten-island,Old Town Pharmacy,Drugstores;Cosmetics & Beauty Supply;Perfume,,,5,2,1250 Hylan Blvd,Grasmere,10301,10305,40.5972028,-74.0841631,(718) 815-2600,https://s3-media4.fl.yelpcdn.com/bphoto/GP0KWCNTJc_dGNwuGEZwVQ/90s.jpg,Arrochar,Staten Island
cvs-pharmacy-staten-island-3,CVS Pharmacy,Drugstores,Moderate,$$,3,10,1125 Bay St,Clifton,10301,10305,40.61584000000001,-74.06695699999999,(718) 273-4998,https://s3-media3.fl.yelpcdn.com/bphoto/xbjJNZGFKItTGbdDmnF2WQ/ls.jpg,Rosebank,Staten Island
rosebank-pharmacy-staten-island,Rosebank Pharmacy,Drugstores,Moderate,$$,4,6,500 Tompkins Avenue,Rosebank,10301,10305,40.6133160690114,-74.0721771361763,(718) 727-0426,https://s3-media2.fl.yelpcdn.com/bphoto/p-r2OHlviCEutqShbMTnVg/ls.jpg,Rosebank,Staten Island
dante-zeller-midland-beach,Dante Zeller,Men's Clothing;Bridal,,,-1,-1,1840 Hylan Blvd,Dongan Hills,10301,10305,40.5841857,-74.0943408,(718) 979-2211,https://s3-media3.fl.yelpcdn.com/bphoto/O7Sjh-sKUkG9-f69qmFfpQ/ls.jpg,Dongan Hills,Staten Island
pictures-lasered-onto-gold-staten-island,Pictures Lasered Onto Gold,Jewelry,,,-1,-1,1300 Hylan Blvd,Grasmere,10301,10305,40.5966368,-74.0850406,(718) 667-0367,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Arrochar,Staten Island
golden-eagle-jewelry-staten-island,Golden Eagle Jewelry,Jewelry,,,-1,-1,1679 Hylan Blvd,Dongan Hills,10301,10305,40.5878302,-74.0911823,(718) 987-8777,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,South Beach,Staten Island
bucktailboys-staten-island-2,Bucktailboys,Boating;Fishing;Outdoor Gear,,,5,1,Arrochar,(718) 909-3237,10301,10305,40.5944059,-74.0711359,,https://s3-media1.fl.yelpcdn.com/bphoto/l-5HUFba-Is0KPb9Ah50SA/ls.jpg,Arrochar,Staten Island
edible-arrangements-staten-island-6,Edible Arrangements,Gift Shops;Florists;Chocolatiers & Shops,Pricey,$$$,1,3,1854 Hylan Blvd,Dongan Hills,10301,10305,40.5838125,-74.09475350000002,(718) 667-3636,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Dongan Hills,Staten Island
harbor-antiques-staten-island,Harbor Antiques,Antiques;Furniture Stores,,,-1,-1,411 Cromwell Ave,Dongan Hills,10301,10305,40.586388,-74.0882757,(718) 448-4649,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,South Beach,Staten Island
cvs-pharmacy-staten-island-16,CVS Pharmacy,Drugstores,Moderate,$$,2,23,1361 Hylan Blvd,Old Town,10301,10305,40.5954,-74.0864632,(718) 979-2828,https://s3-media1.fl.yelpcdn.com/bphoto/_-B7P_DzHeb4ZS7QY6luyQ/90s.jpg,South Beach,Staten Island
art-levin-studio-inc-new-york,Art Levin Studio Inc,Art Galleries,,,-1,-1,Arrochar,,10305,10305,40.5944059,-74.0711359,(718) 415-3127,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Arrochar,Staten Island
rickys-halloween-staten-island,Ricky’s Halloween,Costumes,,,-1,-1,1339 Hylan Blvd,Old Town,10305,10305,40.59610247612,-74.08583499491209,(877) 447-4261,https://s3-media1.fl.yelpcdn.com/bphoto/gumurev201SX5OUoa6yb0Q/90s.jpg,Concord,Staten Island
pay-less-staten-island,PAY LESS,Plumbing;Shoe Stores,,,-1,-1,333 Liberty Ave,Dongan Hills,10305,10305,40.585408,-74.091063,(718) 966-3663,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Dongan Hills,Staten Island
holy-rosary-school-of-religion-staten-island,Holy Rosary School of Religion,Hobby Shops,,,3,3,100 Jerome Ave,Arrochar,10305,10305,40.5956814,-74.07631070000002,(718) 273-6695,https://s3-media1.fl.yelpcdn.com/bphoto/QTs-ZSetJBMvDbwLPRmYUQ/ls.jpg,Arrochar,Staten Island
rl-health-pharmacy-staten-island,RL Health Pharmacy,Drugstores,Inexpensive,$,-1,-1,298 Naughton Ave,Dongan Hills,10305,10305,40.5837549,-74.09447759999998,(718) 987-5781,https://s3-media3.fl.yelpcdn.com/bphoto/jS4z2-NWH7Jhg3OyzCvKqA/90s.jpg,Dongan Hills,Staten Island
walgreens-staten-island-7,Walgreens,Drugstores;Cosmetics & Beauty Supply;Convenience Stores,Moderate,$$,2,9,1759 Hylan Blvd,Dongan Hills,10305,10305,40.5863534,-74.0928415,(718) 351-2039,https://s3-media1.fl.yelpcdn.com/bphoto/9R_d9EnaYvLUhK8AOs9FQw/90s.jpg,Dongan Hills,Staten Island
walgreens-staten-island-3,Walgreens,Cosmetics & Beauty Supply;Drugstores;Convenience Stores,Moderate,$$,2,4,2270 Clove Rd,Grasmere,10305,10305,40.5990841322553,-74.0817845845085,(718) 447-6295,https://s3-media1.fl.yelpcdn.com/bphoto/Sxca--0wNVJFB67WqD2wwQ/90s.jpg,Concord,Staten Island
seaview-pharmacy-midland-beach,Seaview Pharmacy,Drugstores,Inexpensive,$,4,1,1756 Hylan Blvd,Dongan Hills,10305,10305,40.5859396,-74.0921639,(718) 667-6777,https://s3-media4.fl.yelpcdn.com/bphoto/nJmT2vzhi7WCygqyhKUMdw/90s.jpg,Dongan Hills,Staten Island
mir2me-staten-island,Mir2me,Drugstores,,,-1,-1,39 Wadsworth Ave,,10305,10305,40.60621010000001,-74.06220970000003,(347) 393-7654,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Shore Acres,Staten Island
sips-maker-staten-island-2,SIPS + MAKER,Coffee & Tea;Accessories;Home Decor,Moderate,$$,5,40,312 New Dorp Ln,New Dorp,10301,10306,40.5715696,-74.1122391,(718) 668-9474,https://s3-media2.fl.yelpcdn.com/bphoto/-l9ddn8NG8XlJjSgmY11Ow/90s.jpg,New Dorp,Staten Island
tj-maxx-staten-island,TJ Maxx,Department Stores,Moderate,$$,2,13,2530 Hylan Blvd,New Dorp,10301,10306,40.569601,-74.109275,(718) 980-4150,https://s3-media3.fl.yelpcdn.com/bphoto/Yp2qiCGLmEgy6zNUzMBz-g/ls.jpg,New Dorp Beach,Staten Island
gift-lane-staten-island,Gift Lane,Party Supplies;Gift Shops;Cards & Stationery,,,5,3,358 New Dorp Ln,New Dorp,10301,10306,40.5708612,-74.1108512,(718) 696-9603,https://s3-media2.fl.yelpcdn.com/bphoto/G5s9-I6s1FQ33tfHYUr18Q/90s.jpg,New Dorp,Staten Island
justice-hylan-commons-staten-island,Justice Hylan Commons,Shopping Centers,,,-1,-1,430 New Dorp Ln,New Dorp,10301,10306,40.568988,-74.109093,(718) 979-2650,https://s3-media4.fl.yelpcdn.com/bphoto/bDtXcoixoJcyr4ntJc3sGw/90s.jpg,New Dorp Beach,Staten Island
homegoods-staten-island,Homegoods,Department Stores,Moderate,$$,4,20,2718 Hylan Blvd,Oakwood,10301,10306,40.5652394533815,-74.11326916204409,(718) 980-6952,https://s3-media1.fl.yelpcdn.com/bphoto/etYh4XIgRTF5_trAd6psiA/90s.jpg,New Dorp Beach,Staten Island
lot-less-closeouts-staten-island,Lot Less Closeouts,Outlet Stores,Inexpensive,$,4,5,3155 Amboy Rd,Richmond Town,10301,10306,40.5644775,-74.1333063,(718) 980-8902,https://s3-media2.fl.yelpcdn.com/bphoto/niJlKxdGnUI7r74aTmzWew/ls.jpg,Richmondtown,Staten Island
tysens-park-shopping-center-staten-island,Tysens Park Shopping Center,Shopping Centers,,,-1,-1,2712 Hylan Blvd,Oakwood,10301,10306,40.5647136,-74.1142211,(718) 351-3176,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,New Dorp Beach,Staten Island
jps-perfumes-and-cosmetic-outlet-staten-island,Jp’s Perfumes & Cosmetic Outlet,Outlet Stores,,,5,1,12 New Dorp Ln,New Dorp,10301,10306,40.575609,-74.119439,(718) 987-7159,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,New Dorp,Staten Island
grant-city-antiques-staten-island,Grant City Antiques,Antiques,Moderate,$$,5,1,1146 S Railroad Ave,Grant City,10301,10306,40.5789783,-74.1092186,(718) 987-8090,https://s3-media2.fl.yelpcdn.com/bphoto/lDpWTLRTlUplaAT3eNIPjQ/ls.jpg,Grant City,Staten Island
