bizID,title,categories,priceRange,dollarPrice,rating,reviewCount,address,district,searchZipcode,exactZipcode,latitude,longitude,phone,img
heights-of-gaming-queens-2,Heights of Gaming,Hobby Shops,Inexpensive,$,1,2,Elmhurst,7814 Roosevelt Ave,11372,11373,40.7471309,-73.88731130000001,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
my-works-of-art-elmhurst,My Works of Art,Art Galleries,,,5,1,Elmhurst,,11372,11373,40.737975,-73.8801301,(718) 683-4608,https://s3-media2.fl.yelpcdn.com/bphoto/CQlNH8xV-zL5amDTGX9eww/90s.jpg
michael-hill-elmhurst,Michael Hill,Jewelry;Watches,,,3,2,90-15 Queens Blvd,Elmhurst,11372,11373,40.73445,-73.870496,(718) 271-7218,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
us-polo-association-queens,US Polo Association,Women's Clothing;Men's Clothing,,,-1,-1,90-15 Queens Blvd,Elmhurst,11372,11373,40.7346200828416,-73.87094009667629,(718) 699-3555,https://s3-media1.fl.yelpcdn.com/bphoto/sUlyntvi3vUEKjelwKZytA/ls.jpg
gogo-pharmacy-elmhurst,GoGo Pharmacy,Drugstores,Inexpensive,$,4,10,83-09 Broadway,Elmhurst,11372,11373,40.7410775,-73.8794527,(929) 522-0393,https://s3-media4.fl.yelpcdn.com/bphoto/-3TQcUAJaPQ3T0c4R9gnNA/90s.jpg
hot-topic-queens,Hot Topic,Accessories;Men's Clothing;Women's Clothing,Moderate,$$,2,22,90 15 Queens Blvd,Elmhurst,11372,11373,40.734522999999996,-73.86994399999999,(718) 760-3585,https://s3-media3.fl.yelpcdn.com/bphoto/5-B3wuZXRMiBwu_rben6lg/90s.jpg
swarovski-elmhurst,Swarovski,Jewelry;Accessories;Watches,Pricey,$$$,2,5,90-15 Queens Blvd.,Elmhurst,11372,11373,40.7344368,-73.86995959999999,(718) 271-7652,https://s3-media1.fl.yelpcdn.com/bphoto/6PI_ExyGFHr2FAmI3ut9lQ/90s.jpg
walgreens-elmhurst-5,Walgreens,Drugstores;Cosmetics & Beauty Supply;Convenience Stores,Inexpensive,$,3,24,8420 Broadway,Elmhurst,11372,11373,40.7393783,-73.8783385,(718) 424-7927,https://s3-media3.fl.yelpcdn.com/bphoto/LhvT9_Q3UJZN6ZqaTFonMg/90s.jpg
h-and-m-hennes-mauritz-elmhurst,H & M Hennes Mauritz,Fashion,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 592-4200,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
piercing-pagoda-elmhurst-2,Piercing Pagoda,Jewelry;Piercing,,,3,8,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 699-0743,https://s3-media3.fl.yelpcdn.com/bphoto/tAeWqFXup4BH3fpS2tmenA/90s.jpg
rockport-shoes-queens,Rockport Shoes,Shoe Stores,Moderate,$$,2,2,Elmhurst,90-15 Queens Blvd,11372,11373,40.734728000000004,-73.8702135,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
easy-spirit-elmhurst,Easy Spirit,Shoe Stores,Moderate,$$,4,2,9015 Queens Blvd,Elmhurst,11372,11373,40.734246,-73.870963,(718) 271-5988,https://s3-media1.fl.yelpcdn.com/bphoto/fRsBPTXH8VDr3QgJNpjBPA/ls.jpg
island-furniture-elmhurst,Island Furniture,Furniture Stores,,,1,1,8610 Queens Blvd,Elmhurst,11372,11373,40.7362664,-73.8774884,(718) 505-3151,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
walgreens-elmhurst-4,Walgreens,Drugstores;Cosmetics & Beauty Supply;Convenience Stores,Moderate,$$,2,17,8277 Broadway,Elmhurst,11372,11373,40.7417454,-73.88042440000001,(718) 672-7781,https://s3-media3.fl.yelpcdn.com/bphoto/h5bBFQRGtIB3y2Q9w6hJQg/ls.jpg
xing-long-elmhurst,Xing Long,Discount Store,,,2,3,8243 Broadway,Elmhurst,11372,11373,40.7423769,-73.88144770000001,(718) 651-7854,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
82-news-elmhurst,82 News,Print Media;Newspapers & Magazines;Convenience Stores,,,3,1,82-02 Roosevelt Ave,Elmhurst,11372,11373,40.7474573,-73.88372659999999,(718) 898-0055,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
elmway-pharmacy-elmhurst,Elmway Pharmacy,Drugstores,,,4,4,8245 Broadway,Elmhurst,11372,11373,40.7423295,-73.8814522,(718) 803-2288,https://s3-media4.fl.yelpcdn.com/bphoto/lkiW1TqkvseKMhIi3dhzgg/90s.jpg
modern-furniture-elmhurst,Modern Furniture,Furniture Stores;Mattresses,Ultra High-End,$$$$,3,6,89-18 Queens Blvd,Elmhurst,11372,11373,40.734179600000004,-73.8745027,(718) 505-2594,https://s3-media1.fl.yelpcdn.com/bphoto/Z5AKTYMrh_sPz9H0OE0ZPw/ls.jpg
pacsun-elmhurst,PacSun,Fashion,Ultra High-End,$$$$,2,7,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 592-4909,https://s3-media3.fl.yelpcdn.com/bphoto/1CavGyHrJdI5HD3uZZKVPA/ls.jpg
michael-kors-new-york-15,Michael Kors,Men's Clothing;Women's Clothing,Pricey,$$$,1,10,9015 Queens Blvd,Elmhurst,11372,11373,40.73411970000001,-73.87180179999999,(718) 760-1500,https://s3-media2.fl.yelpcdn.com/bphoto/KHyPuIC_DWUDJl3wHN_0bw/ls.jpg
bandolino-elmhurst,Bandolino,Shoe Stores,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 271-1162,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
new-york-and-company-elmhurst,New York and Company,Accessories;Women's Clothing,Moderate,$$,2,7,90-15 Queens Blvd,Elmhurst,11372,11373,40.734275700000005,-73.8706606,(718) 271-0078,https://s3-media2.fl.yelpcdn.com/bphoto/Gd-B7WyeHg0b-4ksn2zDVg/90s.jpg
geox-retail-elmhurst,Geox Retail,Shoe Stores,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 760-1002,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
skechers-factory-outlet-queens-center-3,Skechers Factory Outlet,Shoe Stores,Moderate,$$,2,15,88-01 Queens Blvd,Elmhurst,11372,11373,40.735721000000005,-73.874452,(718) 699-2773,https://s3-media3.fl.yelpcdn.com/bphoto/dvFzY9VC46ndZJ21dylFJA/90s.jpg
lavida-pharmacy-elmhurst,Lavida Pharmacy,Drugstores,,,-1,-1,4034 82nd St,Elmhurst,11372,11373,40.746629299999995,-73.8840398,(718) 426-2525,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
steve-madden-retail-elmhurst,Steve Madden Retail,Shoe Stores,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 592-8580,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
the-aldos-group-elmhurst,The Aldos Group,Shoe Stores,Pricey,$$$,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 592-0160,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
9-west-elmhurst,9 West,Shoe Stores,Moderate,$$,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 760-2228,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
the-gold-hut-elmhurst,The Gold Hut,Jewelry,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
giorgios-fine-jewelry-elmhurst,Giorgio’s Fine Jewelry,Jewelry,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 760-5240,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
elmhurst-pharmacy-elmhurst-2,Elmhurst Pharmacy,Drugstores,Moderate,$$,4,1,7523 Broadway,Elmhurst,11372,11373,40.7460896,-73.88952409999999,(718) 565-8667,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
rubex-drugs-elmhurst,Rubex Drugs,Drugstores,,,1,1,8109 41st Ave,Elmhurst,11372,11373,40.7460177,-73.88416840000001,(718) 397-0776,https://s3-media4.fl.yelpcdn.com/bphoto/j_PltXrEp4rmU0sjI2F8uQ/ls.jpg
elmhurst-eighty-two-pharmacy-elmhurst,Elmhurst Eighty Two Pharmacy,Drugstores,,,-1,-1,4044 82nd St,Elmhurst,11372,11373,40.746301,-73.884001,(718) 507-7200,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
evergreen-drugs-company-elmhurst,Evergreen Drugs Company,Drugstores,Moderate,$$,4,4,8708 Justice Ave,Elmhurst,11372,11373,40.737146700000004,-73.87622540000001,(718) 429-4411,https://s3-media4.fl.yelpcdn.com/bphoto/aOOAfMlOkPxNB4zvxecq9A/ls.jpg
lucky-83rd-street-queens,Lucky 83rd Street,Discount Store,,,-1,-1,83-03 Grand Ave,Elmhurst,11372,11373,40.733269,-73.884337,,https://s3-media3.fl.yelpcdn.com/bphoto/qQbGfOMAPXStJ-hl5Bh_aw/90s.jpg
payless-shoes-elmhurst,Payless Shoes,Shoe Stores,,,-1,-1,7425 Grand Ave,Elmhurst,11372,11373,40.7304596,-73.8870122,(718) 426-7412,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
master-jewelry-elmhurst,Master Jewelry,Jewelry,,,-1,-1,Elmhurst,9114 59th Ave,11372,11373,40.733902799999996,-73.8695297,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
the-finish-line-elmhurst,The Finish Line,Shoe Stores,Moderate,$$,2,11,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 699-5011,https://s3-media4.fl.yelpcdn.com/bphoto/B0GxGpdbnDE6wdOnrxR63g/90s.jpg
star-pharmacy-new-york-2,Star Pharmacy,Drugstores;Health & Medical,,,-1,-1,8941 Elmhurst Ave,Elmhurst,11372,11373,40.7480593,-73.87668149999999,(718) 205-0011,https://s3-media2.fl.yelpcdn.com/bphoto/ttIBDlHIO3ef0AdNIbEDlQ/90s.jpg
michael-matthew-jewelers-of-queens-center-mall-elmhurst,Michael Matthew Jewelers of Queens Center Mall,Jewelry,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 271-1900,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
gordons-elmhurst,Gordons,Jewelry,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
wells-pharmacy-and-prescription-elmhurst,Wells Pharmacy & Prescription,Drugstores,,,4,1,8277 Broadway,Elmhurst,11372,11373,40.7417454,-73.88042440000001,(718) 672-7781,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
care-first-pharmacy-queens,Care First Pharmacy,Drugstores,,,5,5,8330 Broadway,Elmhurst,11372,11373,40.74045770000001,-73.8791282,(718) 205-0588,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
spring-elmhurst,Spring,Shoe Stores,Pricey,$$$,1,1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 760-1937,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
fabco-enterprises-elmhurst,Fabco Enterprises,Fashion,,,-1,-1,5255 74th St,Elmhurst,11372,11373,40.732224200000005,-73.8879393,(718) 898-4200,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
lucky-brand-jeans-elmhurst,Lucky Brand Jeans,Fashion,,,-1,-1,90-15 Queens Blvd,Elmhurst,11372,11373,40.7344368,-73.86995959999999,(718) 393-0151,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
payless-shoesource-elmhurst,Payless Shoesource,Shoe Stores,,,2,1,7425 Grand Ave,Elmhurst,11372,11373,40.7304596,-73.8870122,(718) 396-3572,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
derucci-furniture-queens,Derucci Furniture,Furniture Stores;Mattresses,Moderate,$$,1,2,89-22 Queens Blvd,Elmhurst,11372,11373,40.734111,-73.874358,(718) 898-8896,https://s3-media4.fl.yelpcdn.com/bphoto/rlDgIhM1DBkpnZORHK9iTQ/ls.jpg
well-care-pharmacy-elmhurst,Well Care Pharmacy,Drugstores,,,-1,-1,4020 76th St,Elmhurst,11372,11373,40.7463165,-73.88965879999999,(718) 478-3535,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
queens-health-pharmacy-elmhurst,Queens Health Pharmacy,Drugstores,,,-1,-1,7611 Broadway,Elmhurst,11372,11373,40.745669799999995,-73.8887327,(718) 507-9277,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
go-ba-wu-elmhurst,Go Ba Wu,Comic Books,,,-1,-1,7520 Broadway,Elmhurst,11372,11373,40.74581370000001,-73.8897538,(718) 899-0707,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
queens-drugs-and-surgical-elmhurst,Queens Drugs & Surgical,Drugstores,,,-1,-1,80-04 Baxter Ave,Elmhurst,11372,11373,40.7439782,-73.88469959999999,(718) 457-0099,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
a-v-pharmacy-elmhurst,A V Pharmacy,Drugstores,,,-1,-1,9461 Corona Ave,Elmhurst,11372,11373,40.742340000000006,-73.867818,(718) 271-1262,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
helzbergs-diamonds-shop-elmhurst,Helzbergs Diamonds Shop,Jewelry,Pricey,$$$,2,5,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 760-2100,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
moda-furniture-elmhurst,Moda Furniture,Furniture Stores,,,1,1,8646 Queens Blvd,Elmhurst,11372,11373,40.735532,-73.876657,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
elmhurst-rx-elmhurst,Elmhurst Rx,Drugstores,,,-1,-1,8102 Broadway,Elmhurst,11372,11373,40.7430122,-73.8837676,(718) 205-2282,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
getting-well-rx-pharmacy-elmhurst,Getting Well Rx Pharmacy,Drugstores,,,2,2,8286 Broadway,Elmhurst,11372,11373,40.741088500000004,-73.8813376,(718) 565-8388,https://s3-media3.fl.yelpcdn.com/bphoto/BgiMiBW7MhvMtOT-rKjfCg/ls.jpg
ming-ming-gift-shop-elmhurst,Ming Ming Gift Shop,Gift Shops,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 760-3986,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
99-cents-plus-convenience-store-elmhurst,99 Cents Plus Convenience Store,Discount Store,Inexpensive,$,3,1,85-29 Grand Ave,Elmhurst,11372,11373,40.735662,-73.881421,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
spirit-halloween-elmhurst,Spirit Halloween,Costumes,,,-1,-1,88-01 Queens Blvd,Elmhurst,11372,11373,40.73571810000001,-73.87444980000001,(866) 586-0155,https://s3-media2.fl.yelpcdn.com/bphoto/0E17R_HtlsbJXv8zDfVyRA/90s.jpg
lot-stores-elmhurst,Lot Stores,Department Stores,,,-1,-1,7425 Grand Ave,Elmhurst,11372,11373,40.7304596,-73.8870122,(718) 899-7680,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
crown-pharmacy-elmhurst,Crown Pharmacy,Drugstores,,,-1,-1,4020 82nd St,Elmhurst,11372,11373,40.7469695,-73.8841151,(718) 334-0800,https://s3-media2.fl.yelpcdn.com/bphoto/pFePKt9MWSIEBGab-ZuHtQ/90s.jpg
urban-furniture-queens,Urban Furniture,Furniture Stores,,,1,2,85-16 Queens Bd,Elmhurst,11372,11373,40.736568,-73.87817690000001,(718) 429-5757,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
the-childrens-place-elmhurst-3,The Children’s Place,Children's Clothing,Inexpensive,$,1,5,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 760-4970,https://s3-media2.fl.yelpcdn.com/bphoto/lIriL9XhFu3M0kvL0b10PA/90s.jpg
fourbs-pharmacy-elmhurst,Fourb’s Pharmacy,Drugstores,,,-1,-1,4035 95th St,Elmhurst,11372,11373,40.7480435,-73.8706433,(718) 205-2411,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
grace-pharmacy-elmhurst,Grace Pharmacy,Drugstores,,,-1,-1,9101 43rd Ave,Elmhurst,11372,11373,40.7434225,-73.87447009999998,(718) 426-1073,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
new-clasic-furniture-elmhurst,New Clasic Furniture,Furniture Stores,,,-1,-1,4264 81st St,Elmhurst,11372,11373,40.7416553,-73.8841011,(718) 803-2813,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
adidas-sport-performance-elmhurst,adidas Sport Performance,Sports Wear;Shoe Stores,Pricey,$$$,2,13,90-15 Queens Blvd,Elmhurst,11372,11373,40.7341287440865,-73.8701713085175,(718) 393-9620,https://s3-media2.fl.yelpcdn.com/bphoto/fU92xHm-nZ_hrz8NZ4Qd6w/90s.jpg
pandora-elmhurst-2,Pandora,Jewelry,,,1,10,90-15 Queens Blvd,Elmhurst,11372,11373,40.734215,-73.86976800000001,(718) 592-1740,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
dai-xin-corporation-elmhurst,Dai Xin Corporation,Furniture Stores,,,-1,-1,8327 Broadway,Elmhurst,11372,11373,40.7407734,-73.8791573,(718) 760-3663,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
mattress-firm-elmhurst-clearance-elmhurst,Mattress Firm Elmhurst Clearance,Mattresses;Furniture Stores,Inexpensive,$,4,57,88-2 Queens Blvd,Elmhurst,11372,11373,40.7347752917177,-73.8755322797623,(718) 335-6769,https://s3-media3.fl.yelpcdn.com/bphoto/eCfb4w5gm7R9noxLq2_Png/90s.jpg
frost-pharmcy-elmhurst,Frost Pharmcy,Drugstores,Moderate,$$,4,6,8652 Queens Blvd,Elmhurst,11372,11373,40.735412,-73.8765103,(718) 457-3192,https://s3-media4.fl.yelpcdn.com/bphoto/89UeZyrNPT8QoKlSGahAdg/ls.jpg
international-direct-footwear-flushing,International Direct Footwear,Shoe Stores,,,-1,-1,5255 74th St,Elmhurst,11372,11373,40.7322208,-73.8879393,(718) 899-1213,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
fabco-warehouse-shoe-outlet-flushing,Fabco Warehouse Shoe Outlet,Shoe Stores,,,-1,-1,5255 74th St,Elmhurst,11372,11373,40.7322208,-73.8879393,(718) 507-7403,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
pernorm-realty-company-flushing,Pernorm Realty Company,Shoe Stores,,,-1,-1,5255 74th St,Elmhurst,11372,11373,40.7322208,-73.8879393,(718) 507-7403,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
wild-pair-elmhurst,Wild Pair,Shoe Stores,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 271-0906,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
stride-rite-shoe-dept-elmhurst,Stride Rite Shoe Dept,Shoe Stores,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 699-4949,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
stride-rite-retail-elmhurst,Stride Rite Retail,Shoe Stores,,,-1,-1,9015 Queens Blvd,Elmhurst,11372,11373,40.7345156,-73.8704985,(718) 699-8370,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
furniture-saving-elmhurst,Furniture Saving,Furniture Stores,,,1,6,8708 Queens Blvd,Elmhurst,11372,11373,40.7351861,-73.87607609999999,(929) 522-0105,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
linden-center-howard-beach,Linden Center,Shopping Centers,Moderate,$$,3,5,135-25 79th St,Lindenwood,11211,11414,40.671535999999996,-73.85655899999999,,https://s3-media4.fl.yelpcdn.com/bphoto/fNCbTBFI8tOYWuoyH99RhQ/90s.jpg
lindenwood-village-shopping-center-queens,Lindenwood Village Shopping Center,Shopping Centers,Moderate,$$,4,3,82-29 153rd Ave,Lindenwood,11211,11414,40.666658,-73.851192,,https://s3-media1.fl.yelpcdn.com/bphoto/qRimL29UzPZOyp2RaevW5g/90s.jpg
woodstack-queens,WOODstack,Women's Clothing;Men's Clothing;Shoe Stores,,,4,6,79-01 Linden Blvd,Lindenwood,11385,11414,40.670564500000005,-73.8563312,(718) 296-6600,https://s3-media3.fl.yelpcdn.com/bphoto/zmt8-J-HUAii2RTAIGihOg/ls.jpg
dollar-tree-howard-beach,Dollar Tree,Discount Store,Moderate,$$,4,5,13525 79th St,Lindenwood,11385,11414,40.671713000000004,-73.85611899999999,(718) 296-2140,https://s3-media1.fl.yelpcdn.com/bphoto/dEF1HwrRu5hFNIESmpN5Xg/ls.jpg
kidstown-queens,Kidstown,Children's Clothing;Toy Stores;Uniforms,Inexpensive,$,4,2,133-35 79th St,Lindenwood,11385,11414,40.6722175,-73.8563707,(718) 521-0140,https://s3-media2.fl.yelpcdn.com/bphoto/f7smiKAiCnOVtmgRJp9U_w/90s.jpg
cross-bay-plaza-queens,Cross Bay Plaza,Shopping Centers,,,-1,-1,Lindenwood,16020 Cross Bay Blvd,11385,11414,40.6568521,-73.83974649999999,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
karako-suits-howard-beach-howard-beach-2,Karako Suits - Howard Beach,Men's Clothing;Shoe Stores;Accessories,Moderate,$$,5,4,155-12 Cross Bay Blvd,Lindenwood,11234,11414,40.6589008,-73.8399271,(718) 480-8201,https://s3-media1.fl.yelpcdn.com/bphoto/LrC0TDpKnwoYmMVZAv_ksA/90s.jpg
red-wing-shoes-jamaica,Red Wing Shoes,Shoe Stores,Moderate,$$,4,4,157-02 Crossbay Blvd Howard Beach,Lindenwood,11434,11414,40.6622302,-73.8410881,(718) 845-8300,https://s3-media1.fl.yelpcdn.com/bphoto/zfyn4IxGvedLqzlbD2GArA/90s.jpg
99-cents-platinum-new-york,99 Cents Platinum,Discount Store,Inexpensive,$,4,5,156-36 Cross Bay Blvd,Lindenwood,11434,11414,40.663140000000006,-73.84126309999999,(718) 323-5377,https://s3-media1.fl.yelpcdn.com/bphoto/4kMky73WT3egwMurdZc8-w/90s.jpg
boulevard-discount-queens,Boulevard Discount,Toy Stores;Hardware Stores;Party Supplies,Inexpensive,$,5,1,Lindenwood,159-19 Cross Bay Blvd,11434,11414,40.658849100000005,-73.8393185,,https://s3-media3.fl.yelpcdn.com/bphoto/7EqBS41FAjPrBYbu0VYLkQ/ls.jpg
learning-express-toys-howard-beach,Learning Express Toys,Toy Stores,,,5,1,161-18 Cross Bay Blvd,Howard Beach,11434,11414,40.655194,-73.8392924,(718) 322-1001,https://s3-media2.fl.yelpcdn.com/bphoto/YyS7_yud7z9Pxpw2foaVNw/90s.jpg
rotten-candy-clothing-howard-beach,Rotten Candy Clothing,Men's Clothing;Women's Clothing,,,-1,-1,158-05 85th St,Lindenwood,11208,11414,40.6595514,-73.8474598,(917) 807-4880,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
linden-park-pharmacy-howard-beach,Linden Park Pharmacy,Drugstores,Moderate,$$,4,3,8243 153rd Ave,Lindenwood,11236,11414,40.6667401,-73.8506804,(718) 848-7778,https://s3-media4.fl.yelpcdn.com/bphoto/scMQsqyNSbpYDagH9P3lTg/ls.jpg
rite-aid-howard-beach-2,Rite Aid,Drugstores;Convenience Stores,Moderate,$$,3,3,78-14 Linden Blvd,Lindenwood,11236,11414,40.669715999999994,-73.856527,(718) 296-2581,https://s3-media1.fl.yelpcdn.com/bphoto/lxCa5L-nABWNkfga3LSvLg/90s.jpg
